Header,internal_code
tr|O51865|O51865_ECOLX,kpsT_1
sp|P23888|KPST1_ECOLX,kpsT_2
fig|487.3707.peg.2062,kpsT_1462
fig|1849603.51.peg.733,kpsT_1463
fig|1122180.3.peg.3011,kpsT_1464
fig|1904441.96.peg.1617,kpsT_1465
fig|211442.14.peg.2440,kpsT_1466
fig|1336235.7.peg.551,kpsT_1467
fig|106590.21.peg.2152,kpsT_1468
fig|1977087.6020.peg.2960,kpsT_1469
fig|1473586.4.peg.4537,kpsT_1470
fig|1913988.127.peg.5177,kpsT_1471
fig|2162520.3.peg.790,kpsT_1472
fig|2479545.3.peg.1075,kpsT_1473
fig|2969633.3.peg.1003,kpsT_1474
fig|1696094.3.peg.1911,kpsT_1475
fig|2135498.3.peg.3580,kpsT_1476
fig|1909294.240.peg.2345,kpsT_1477
fig|573983.3.peg.730,kpsT_1478
fig|984307.21.peg.6361,kpsT_1479
fig|2093869.3.peg.859,kpsT_1480
fig|1949086.3.peg.1298,kpsT_1481
fig|2026763.149.peg.792,kpsT_1482
fig|1796922.3.peg.5379,kpsT_1483
fig|2026786.68.peg.1030,kpsT_1484
fig|536.56.peg.848,kpsT_1485
fig|2026735.373.peg.4288,kpsT_1486
fig|407020.3.peg.2703,kpsT_1487
fig|173971.3.peg.2901,kpsT_1488
fig|562.78259.peg.1403,kpsT_1489
fig|558964.3.peg.2727,kpsT_1490
fig|2040646.3.peg.1682,kpsT_1491
fig|1871086.110.peg.347,kpsT_1492
fig|28172.35.peg.3351,kpsT_1493
fig|417093.9.peg.26,kpsT_1494
fig|2838535.4.peg.528,kpsT_1495
fig|267.26.peg.572,kpsT_1496
fig|254839.4.peg.1646,kpsT_1497
fig|363952.64.peg.4671,kpsT_1498
fig|2268179.45.peg.152,kpsT_1499
fig|1913988.1111.peg.1202,kpsT_1500
fig|2807096.3.peg.4267,kpsT_1501
fig|3018973.3.peg.4436,kpsT_1502
fig|60137.268.peg.2694,kpsT_1503
fig|1948890.200.peg.1331,kpsT_1504
fig|1929293.27.peg.4130,kpsT_1505
fig|2894185.7.peg.1978,kpsT_1506
fig|1978229.37.peg.243,kpsT_1507
fig|1954381.4.peg.792,kpsT_1508
fig|562.99370.peg.2507,kpsT_1509
fig|1904441.608.peg.3188,kpsT_1510
fig|3140367.3.peg.3089,kpsT_1511
fig|195.949.peg.1445,kpsT_1512
fig|1977087.1879.peg.743,kpsT_1513
fig|1874826.199.peg.723,kpsT_1514
fig|1891241.1098.peg.2930,kpsT_1515
fig|1872668.24.peg.1332,kpsT_1516
fig|3060155.4.peg.3461,kpsT_1517
fig|1148157.68.peg.3985,kpsT_1518
fig|293400.54.peg.740,kpsT_1519
fig|1872118.31.peg.718,kpsT_1520
fig|2003366.6.peg.2684,kpsT_1521
fig|747.2350.peg.740,kpsT_1522
fig|1499973.176.peg.1799,kpsT_1523
fig|562.142958.peg.2993,kpsT_1524
fig|2026806.106.peg.1562,kpsT_1525
fig|179113.23.peg.4190,kpsT_1526
fig|114054.25.peg.2908,kpsT_1527
fig|488730.36.peg.756,kpsT_1528
fig|286133.623.peg.1792,kpsT_1529
fig|562.143658.peg.2350,kpsT_1530
fig|519.427.peg.1184,kpsT_1531
fig|562.143445.peg.3954,kpsT_1532
fig|2923084.4.peg.1884,kpsT_1533
fig|1618102.5.peg.2773,kpsT_1534
fig|885.163.peg.1433,kpsT_1535
fig|1948890.146.peg.3195,kpsT_1536
fig|1977087.6936.peg.287,kpsT_1537
fig|2053538.108.peg.3304,kpsT_1538
fig|2587854.3.peg.5597,kpsT_1539
fig|1904254.187.peg.1029,kpsT_1540
fig|380.85.peg.5559,kpsT_1541
fig|2774296.11.peg.327,kpsT_1542
fig|2023261.6.peg.1353,kpsT_1543
fig|1913989.5911.peg.1087,kpsT_1544
fig|1898957.48.peg.7,kpsT_1545
fig|3377377.3.peg.4855,kpsT_1546
fig|34034.476.peg.3629,kpsT_1547
fig|86473.1828.peg.4481,kpsT_1548
fig|293344.54.peg.472,kpsT_1549
fig|3039806.7.peg.3332,kpsT_1550
fig|293400.114.peg.96,kpsT_1551
fig|352351.280.peg.3447,kpsT_1552
fig|1432549.3.peg.4280,kpsT_1553
fig|1909293.18.peg.540,kpsT_1554
fig|2078993.3.peg.2760,kpsT_1555
fig|2907239.3.peg.4525,kpsT_1556
fig|1913988.1113.peg.1744,kpsT_1557
fig|2663795.3.peg.1233,kpsT_1558
fig|1911079.4.peg.676,kpsT_1559
fig|2835533.4.peg.1800,kpsT_1560
fig|1123296.3.peg.631,kpsT_1561
fig|293.26.peg.193,kpsT_1562
fig|482957.55.peg.2783,kpsT_1563
fig|1898955.3.peg.1384,kpsT_1564
fig|1909294.748.peg.3895,kpsT_1565
fig|363841.3.peg.3416,kpsT_1566
fig|1774746.3.peg.11554,kpsT_1567
fig|2785918.3.peg.2930,kpsT_1568
fig|2587036.3.peg.2074,kpsT_1569
fig|747.2996.peg.891,kpsT_1570
fig|197.11408.peg.1247,kpsT_1571
fig|2575375.3.peg.3140,kpsT_1572
fig|637389.3.peg.1787,kpsT_1573
fig|13688.6.peg.3424,kpsT_1574
fig|1903071.17.peg.3710,kpsT_1575
fig|683083.3.peg.1023,kpsT_1576
fig|762213.3.peg.3112,kpsT_1577
fig|3382302.3.peg.3038,kpsT_1578
fig|2593653.3.peg.2237,kpsT_1579
fig|57001.3.peg.4412,kpsT_1580
fig|1113.9.peg.1670,kpsT_1581
fig|2792045.3.peg.520,kpsT_1582
fig|2592621.3.peg.1638,kpsT_1583
fig|481446.25.peg.3784,kpsT_1584
fig|86473.1212.peg.2033,kpsT_1585
fig|2921762.3.peg.2652,kpsT_1586
fig|654.789.peg.3054,kpsT_1587
fig|2993596.3.peg.4798,kpsT_1588
fig|34002.9.peg.163,kpsT_1589
fig|3107317.6.peg.223,kpsT_1590
fig|1891241.1049.peg.647,kpsT_1591
fig|1871070.96.peg.1503,kpsT_1592
fig|61648.26.peg.1230,kpsT_1593
fig|1129547.3.peg.693,kpsT_1594
fig|2766473.3.peg.5711,kpsT_1595
fig|1042.234.peg.620,kpsT_1596
fig|1396826.35.peg.4013,kpsT_1597
fig|670292.8.peg.2099,kpsT_1598
fig|1880855.4.peg.2226,kpsT_1599
fig|1903071.33.peg.2316,kpsT_1600
fig|157276.271.peg.2634,kpsT_1601
fig|1969726.211.peg.953,kpsT_1602
fig|1978525.197.peg.2809,kpsT_1603
fig|1871071.548.peg.418,kpsT_1604
fig|2814272.124.peg.725,kpsT_1605
fig|3015775.3.peg.1676,kpsT_1606
fig|28258.54.peg.575,kpsT_1607
fig|1977087.4359.peg.2059,kpsT_1608
fig|413501.19.peg.2430,kpsT_1609
fig|1447087.3.peg.2727,kpsT_1610
fig|1977087.4825.peg.3368,kpsT_1611
fig|2689616.124.peg.1086,kpsT_1612
fig|197.25266.peg.1068,kpsT_1613
fig|3048616.3.peg.1395,kpsT_1614
fig|2015799.187.peg.74,kpsT_1615
fig|2093942.7.peg.3987,kpsT_1616
fig|1879318.5.peg.832,kpsT_1617
fig|1872424.29.peg.1969,kpsT_1618
fig|3237003.3.peg.2067,kpsT_1619
fig|3121638.3.peg.3552,kpsT_1620
fig|632955.10.peg.2214,kpsT_1621
fig|626938.40.peg.221,kpsT_1622
fig|1972252.4.peg.1670,kpsT_1623
fig|48408.83.peg.1889,kpsT_1624
fig|3062669.8.peg.58,kpsT_1625
fig|32013.27.peg.255,kpsT_1626
fig|3367218.3.peg.4225,kpsT_1627
fig|83655.231.peg.1495,kpsT_1628
fig|2518981.4.peg.4390,kpsT_1629
fig|1883445.15.peg.1827,kpsT_1630
fig|1486281.51.peg.2362,kpsT_1631
fig|1977087.6137.peg.1823,kpsT_1632
fig|1980700.85.peg.100,kpsT_1633
fig|981381.3.peg.2051,kpsT_1634
fig|1813878.4.peg.2882,kpsT_1635
fig|1962973.17.peg.2280,kpsT_1636
fig|2892013.3.peg.675,kpsT_1637
fig|1909294.1844.peg.401,kpsT_1638
fig|2793076.14.peg.2819,kpsT_1639
fig|1759074.3.peg.2368,kpsT_1640
fig|440079.30.peg.1833,kpsT_1641
fig|1904441.1446.peg.316,kpsT_1642
fig|1871066.657.peg.2394,kpsT_1643
fig|3157618.3.peg.640,kpsT_1644
fig|91750.3417.peg.199,kpsT_1645
fig|169975.122.peg.3455,kpsT_1646
fig|2026806.348.peg.810,kpsT_1647
fig|91750.4824.peg.2185,kpsT_1648
fig|1962973.70.peg.999,kpsT_1649
fig|537.25.peg.1413,kpsT_1650
fig|3140443.3.peg.1781,kpsT_1651
fig|1869190.224.peg.1188,kpsT_1652
fig|2164130.51.peg.1465,kpsT_1653
fig|91750.4898.peg.1241,kpsT_1654
fig|293400.127.peg.2608,kpsT_1655
fig|375467.14.peg.3020,kpsT_1656
fig|417999.54.peg.2775,kpsT_1657
fig|261164.30.peg.2817,kpsT_1658
fig|664683.23.peg.4666,kpsT_1659
fig|1917965.3.peg.1071,kpsT_1660
fig|1909294.139.peg.2750,kpsT_1661
fig|1907202.9.peg.2211,kpsT_1662
fig|565.131.peg.1485,kpsT_1663
fig|1913989.193.peg.1230,kpsT_1664
fig|2341112.3.peg.3228,kpsT_1665
fig|1795043.3.peg.598,kpsT_1666
fig|293958.16.peg.4844,kpsT_1667
fig|1329909.3.peg.3480,kpsT_1668
fig|760136.3.peg.2391,kpsT_1669
fig|123822.6.peg.2207,kpsT_1670
fig|488731.18.peg.1129,kpsT_1671
fig|197.15169.peg.1580,kpsT_1672
fig|703.57.peg.1781,kpsT_1673
fig|658057.3.peg.622,kpsT_1674
fig|2026763.150.peg.1677,kpsT_1675
fig|217204.15.peg.2287,kpsT_1676
fig|1909293.125.peg.1366,kpsT_1677
fig|3049350.5.peg.650,kpsT_1678
fig|519.349.peg.269,kpsT_1679
fig|28095.334.peg.31,kpsT_1680
fig|488729.25.peg.4057,kpsT_1681
fig|82.123.peg.3620,kpsT_1682
fig|1948890.93.peg.1748,kpsT_1683
fig|3050036.5.peg.3031,kpsT_1684
fig|1869227.2053.peg.3325,kpsT_1685
fig|2847862.119.peg.947,kpsT_1686
fig|1936156.76.peg.3190,kpsT_1687
fig|38080.39.peg.2169,kpsT_1688
fig|1977087.3122.peg.1477,kpsT_1689
fig|1317124.6.peg.3583,kpsT_1690
fig|2073117.1066.peg.1051,kpsT_1691
fig|1850347.3.peg.2165,kpsT_1692
fig|1946144.3.peg.2708,kpsT_1693
fig|2520507.3.peg.777,kpsT_1694
fig|2586986.3.peg.2046,kpsT_1695
fig|538960.23.peg.2156,kpsT_1696
fig|195.642.peg.239,kpsT_1697
fig|2049043.23.peg.1386,kpsT_1698
fig|1706839.3.peg.1951,kpsT_1699
fig|153809.368.peg.2523,kpsT_1700
fig|511.414.peg.1801,kpsT_1701
fig|696760.5.peg.4734,kpsT_1702
fig|2026786.17.peg.1829,kpsT_1703
fig|1908263.4.peg.2443,kpsT_1704
fig|115561.8.peg.3186,kpsT_1705
fig|2723884.3.peg.1936,kpsT_1706
fig|1977087.3639.peg.2251,kpsT_1707
fig|380.78.peg.2446,kpsT_1708
fig|89184.16.peg.4347,kpsT_1709
fig|938405.3.peg.3054,kpsT_1710
fig|2030823.43.peg.2221,kpsT_1711
fig|2268179.133.peg.1268,kpsT_1712
fig|2584088.3.peg.3966,kpsT_1713
fig|1933926.9.peg.1333,kpsT_1714
fig|1137799.5.peg.5582,kpsT_1715
fig|3241296.3.peg.3480,kpsT_1716
fig|1389932.3.peg.1768,kpsT_1717
fig|1978230.4.peg.1045,kpsT_1718
fig|1353537.7.peg.1791,kpsT_1719
fig|1121106.3.peg.4392,kpsT_1720
fig|2306992.3.peg.2655,kpsT_1721
fig|2661839.3.peg.822,kpsT_1722
fig|2805807.3.peg.1828,kpsT_1723
fig|626223.3.peg.1863,kpsT_1724
fig|472.117.peg.3310,kpsT_1725
fig|2817752.3.peg.712,kpsT_1726
fig|2049433.341.peg.543,kpsT_1727
fig|2976821.3.peg.6878,kpsT_1728
fig|173971.25.peg.2889,kpsT_1729
fig|157276.311.peg.2508,kpsT_1730
fig|1978525.195.peg.2561,kpsT_1731
fig|2949426.3.peg.430,kpsT_1732
fig|2052142.358.peg.2511,kpsT_1733
fig|435910.11.peg.585,kpsT_1734
fig|3239196.3.peg.2301,kpsT_1735
fig|75985.1075.peg.1176,kpsT_1736
fig|2731404.9.peg.2450,kpsT_1737
fig|562.143280.peg.2429,kpsT_1738
fig|28258.45.peg.762,kpsT_1739
fig|169975.205.peg.1449,kpsT_1740
fig|187304.67.peg.1479,kpsT_1741
fig|1969460.19.peg.699,kpsT_1742
fig|562.143116.peg.673,kpsT_1743
fig|1641972.3.peg.647,kpsT_1744
fig|3376063.3.peg.322,kpsT_1745
fig|269237.62.peg.768,kpsT_1746
fig|3379095.3.peg.1939,kpsT_1747
fig|3156347.4.peg.2822,kpsT_1748
fig|521189.8.peg.6487,kpsT_1749
fig|169975.112.peg.4812,kpsT_1750
fig|91750.4385.peg.2890,kpsT_1751
fig|1196095.513.peg.2384,kpsT_1752
fig|34034.257.peg.2248,kpsT_1753
fig|34034.362.peg.721,kpsT_1754
fig|86027.1128.peg.2724,kpsT_1755
fig|543072.11.peg.3173,kpsT_1756
fig|2558362.3.peg.2339,kpsT_1757
fig|2530049.3.peg.2242,kpsT_1758
fig|670154.3.peg.135,kpsT_1759
fig|562.58649.peg.5169,kpsT_1760
fig|914153.3.peg.2882,kpsT_1761
fig|1655543.5.peg.807,kpsT_1762
fig|1219052.3.peg.1142,kpsT_1763
fig|194926.84.peg.366,kpsT_1764
fig|50421.43.peg.1492,kpsT_1765
fig|1211.17.peg.736,kpsT_1766
fig|1335060.157.peg.2866,kpsT_1767
fig|91750.3906.peg.1110,kpsT_1768
fig|86473.2047.peg.814,kpsT_1769
fig|2184063.17.peg.1809,kpsT_1770
fig|75985.206.peg.209,kpsT_1771
fig|153809.1387.peg.3102,kpsT_1772
fig|747.3067.peg.1282,kpsT_1773
fig|2662268.16.peg.569,kpsT_1774
fig|2558361.4.peg.802,kpsT_1775
fig|562.67833.peg.810,kpsT_1776
fig|1911079.24.peg.2118,kpsT_1777
fig|1471202.3.peg.3341,kpsT_1778
fig|1412823.3.peg.338,kpsT_1779
fig|562.23823.peg.4264,kpsT_1780
fig|550540.3.peg.456,kpsT_1781
fig|2613770.3.peg.417,kpsT_1782
fig|562.98592.peg.389,kpsT_1783
fig|232.117.peg.1723,kpsT_1784
fig|2936507.4.peg.1509,kpsT_1785
fig|311180.38.peg.5103,kpsT_1786
fig|2024406.3.peg.1083,kpsT_1787
fig|1912092.3.peg.188,kpsT_1788
fig|2783858.3.peg.1559,kpsT_1789
fig|747.3016.peg.144,kpsT_1790
fig|2761622.3.peg.2353,kpsT_1791
fig|2608355.3.peg.394,kpsT_1792
fig|2789327.3.peg.1784,kpsT_1793
fig|2576841.3.peg.2030,kpsT_1794
fig|195.643.peg.1109,kpsT_1795
fig|303.1448.peg.2688,kpsT_1796
fig|1736509.3.peg.1889,kpsT_1797
fig|935263.4.peg.697,kpsT_1798
fig|28450.1918.peg.1908,kpsT_1799
fig|192066.32.peg.116,kpsT_1800
fig|2820758.3.peg.2360,kpsT_1801
fig|1914329.11.peg.2335,kpsT_1802
fig|2849495.3.peg.3287,kpsT_1803
fig|1416805.4.peg.364,kpsT_1804
fig|91750.3082.peg.3942,kpsT_1805
fig|86473.1130.peg.1870,kpsT_1806
fig|562.111257.peg.4729,kpsT_1807
fig|1904254.36.peg.2582,kpsT_1808
fig|74329.10.peg.2496,kpsT_1809
fig|292.575.peg.545,kpsT_1810
fig|1948890.111.peg.3614,kpsT_1811
fig|35833.565.peg.1732,kpsT_1812
fig|901.468.peg.628,kpsT_1813
fig|2758443.4.peg.716,kpsT_1814
fig|2992802.3.peg.2271,kpsT_1815
fig|2995415.3.peg.2452,kpsT_1816
fig|479.110.peg.396,kpsT_1817
fig|2587849.6.peg.1920,kpsT_1818
fig|382.1300.peg.6651,kpsT_1819
fig|2029877.9.peg.745,kpsT_1820
fig|1978229.99.peg.1152,kpsT_1821
fig|70125.320.peg.915,kpsT_1822
fig|91750.4108.peg.141,kpsT_1823
fig|1969726.293.peg.1620,kpsT_1824
fig|286133.372.peg.692,kpsT_1825
fig|1658783.6.peg.2688,kpsT_1826
fig|165433.172.peg.1071,kpsT_1827
fig|194373.9.peg.4409,kpsT_1828
fig|1305784.4.peg.598,kpsT_1829
fig|2981849.3.peg.1389,kpsT_1830
fig|1978230.155.peg.2162,kpsT_1831
fig|2992113.4.peg.495,kpsT_1832
fig|1824638.3.peg.1922,kpsT_1833
fig|292277.89.peg.1551,kpsT_1834
fig|2997341.3.peg.241,kpsT_1835
fig|2933965.3.peg.993,kpsT_1836
fig|1977087.3471.peg.5291,kpsT_1837
fig|1977087.3188.peg.4021,kpsT_1838
fig|1977087.6475.peg.1639,kpsT_1839
fig|1977087.6459.peg.4419,kpsT_1840
fig|1962973.19.peg.3334,kpsT_1841
fig|13689.89.peg.3381,kpsT_1842
fig|267.26.peg.1070,kpsT_1843
fig|2691534.6.peg.372,kpsT_1844
fig|3110181.3.peg.584,kpsT_1845
fig|1486281.63.peg.738,kpsT_1846
fig|2910174.125.peg.4960,kpsT_1847
fig|2030806.971.peg.2249,kpsT_1848
fig|1929293.16.peg.3504,kpsT_1849
fig|2025607.22.peg.3344,kpsT_1850
fig|562.145784.peg.1933,kpsT_1851
fig|1909294.1746.peg.1005,kpsT_1852
fig|1891238.1941.peg.3850,kpsT_1853
fig|70856.28.peg.1515,kpsT_1854
fig|3156405.4.peg.1911,kpsT_1855
fig|867.21.peg.910,kpsT_1856
fig|153809.1226.peg.2894,kpsT_1857
fig|91750.4065.peg.5206,kpsT_1858
fig|3163030.3.peg.5735,kpsT_1859
fig|91750.4593.peg.534,kpsT_1860
fig|261011.15.peg.819,kpsT_1861
fig|91750.4662.peg.1982,kpsT_1862
fig|34103.18.peg.2955,kpsT_1863
fig|211442.65.peg.2142,kpsT_1864
fig|169975.125.peg.4020,kpsT_1865
fig|2036014.4.peg.335,kpsT_1866
fig|2576840.3.peg.1799,kpsT_1867
fig|179879.23.peg.7128,kpsT_1868
fig|197.20568.peg.1015,kpsT_1869
fig|1225647.3.peg.2996,kpsT_1870
fig|2083017.3.peg.336,kpsT_1871
fig|51288.6.peg.610,kpsT_1872
fig|332411.17.peg.993,kpsT_1873
fig|1169351.3.peg.3423,kpsT_1874
fig|1903261.3.peg.1450,kpsT_1875
fig|1909294.290.peg.3286,kpsT_1876
fig|340021.4.peg.4128,kpsT_1877
fig|488732.30.peg.5523,kpsT_1878
fig|419481.13.peg.2395,kpsT_1879
fig|1510460.4.peg.12,kpsT_1880
fig|28141.660.peg.3948,kpsT_1881
fig|2562670.3.peg.360,kpsT_1882
fig|2817683.3.peg.999,kpsT_1883
fig|2184571.3.peg.1774,kpsT_1884
fig|82.35.peg.2159,kpsT_1885
fig|1851513.3.peg.2307,kpsT_1886
fig|2817901.6.peg.2402,kpsT_1887
fig|562.38670.peg.2999,kpsT_1888
fig|197.5083.peg.1450,kpsT_1889
fig|197.14645.peg.1057,kpsT_1890
fig|2341113.3.peg.1204,kpsT_1891
fig|246167.149.peg.1778,kpsT_1892
fig|1913989.1460.peg.2249,kpsT_1893
fig|538949.664.peg.1812,kpsT_1894
fig|169975.86.peg.2831,kpsT_1895
fig|1904441.89.peg.2452,kpsT_1896
fig|2067668.3.peg.386,kpsT_1897
fig|36856.7.peg.5996,kpsT_1898
fig|269237.24.peg.505,kpsT_1899
fig|293958.10.peg.160,kpsT_1900
fig|119219.13.peg.6486,kpsT_1901
fig|344880.4.peg.693,kpsT_1902
fig|1788986.3.peg.4545,kpsT_1903
fig|2008318.4.peg.2732,kpsT_1904
fig|2807537.3.peg.4504,kpsT_1905
fig|1948890.155.peg.84,kpsT_1906
fig|1913989.4892.peg.3841,kpsT_1907
fig|864069.14.peg.3225,kpsT_1908
fig|2058390.12.peg.3321,kpsT_1909
fig|2820511.4.peg.42,kpsT_1910
fig|1977087.1978.peg.5282,kpsT_1911
fig|1977087.3190.peg.1022,kpsT_1912
fig|2942276.4.peg.3416,kpsT_1913
fig|1280996.3.peg.3086,kpsT_1914
fig|1977087.3641.peg.2281,kpsT_1915
fig|2910174.20.peg.2603,kpsT_1916
fig|187304.43.peg.3170,kpsT_1917
fig|1486246.69.peg.203,kpsT_1918
fig|60137.246.peg.2680,kpsT_1919
fig|562.141935.peg.3796,kpsT_1920
fig|1913988.2882.peg.453,kpsT_1921
fig|2047724.5.peg.3596,kpsT_1922
fig|1869227.5134.peg.164,kpsT_1923
fig|1898428.13.peg.1356,kpsT_1924
fig|565.80.peg.1267,kpsT_1925
fig|2562705.211.peg.3770,kpsT_1926
fig|1913989.3095.peg.1453,kpsT_1927
fig|2811408.10.peg.1491,kpsT_1928
fig|2026786.328.peg.1454,kpsT_1929
fig|2028576.4.peg.1542,kpsT_1930
fig|1940285.56.peg.2093,kpsT_1931
fig|2489002.4.peg.3078,kpsT_1932
fig|28214.295.peg.3034,kpsT_1933
fig|2026801.480.peg.1589,kpsT_1934
fig|543132.9.peg.5729,kpsT_1935
fig|1909293.362.peg.3866,kpsT_1936
fig|2811408.73.peg.2731,kpsT_1937
fig|3376064.3.peg.8026,kpsT_1938
fig|2164130.76.peg.2540,kpsT_1939
fig|2717697.3.peg.2169,kpsT_1940
fig|2666197.3.peg.3340,kpsT_1941
fig|91750.4313.peg.2706,kpsT_1942
fig|188056.83.peg.1961,kpsT_1943
fig|2036014.8.peg.5,kpsT_1944
fig|1072516.70.peg.365,kpsT_1945
fig|271848.8.peg.2949,kpsT_1946
fig|1896943.3.peg.2701,kpsT_1947
fig|2029104.3.peg.1122,kpsT_1948
fig|568105.3.peg.3402,kpsT_1949
fig|558271.4.peg.3419,kpsT_1950
fig|1420591.6.peg.5190,kpsT_1951
fig|83655.122.peg.599,kpsT_1952
fig|13690.29.peg.4091,kpsT_1953
fig|1886600.4.peg.1454,kpsT_1954
fig|1570360.3.peg.4566,kpsT_1955
fig|1909294.464.peg.1397,kpsT_1956
fig|2729618.3.peg.1654,kpsT_1957
fig|1977087.4096.peg.251,kpsT_1958
fig|1266998.3.peg.1124,kpsT_1959
fig|2049432.45.peg.1768,kpsT_1960
fig|75985.155.peg.763,kpsT_1961
fig|1528693.3.peg.7146,kpsT_1962
fig|195.2414.peg.663,kpsT_1963
fig|2496266.3.peg.2931,kpsT_1964
fig|1977087.952.peg.3191,kpsT_1965
fig|2116700.3.peg.886,kpsT_1966
fig|28099.13.peg.5203,kpsT_1967
fig|33059.15.peg.1622,kpsT_1968
fig|1500305.3.peg.631,kpsT_1969
fig|1904441.89.peg.3229,kpsT_1970
fig|2726186.3.peg.1301,kpsT_1971
fig|2795107.3.peg.2921,kpsT_1972
fig|92488.13.peg.4259,kpsT_1973
fig|2819261.16.peg.2835,kpsT_1974
fig|2306051.41.peg.584,kpsT_1975
fig|650.65.peg.3984,kpsT_1976
fig|2029855.67.peg.1053,kpsT_1977
fig|1874826.15.peg.1716,kpsT_1978
fig|373675.13.peg.540,kpsT_1979
fig|1583767.3.peg.2285,kpsT_1980
fig|1937526.3.peg.2938,kpsT_1981
fig|60890.500.peg.4300,kpsT_1982
fig|1977087.6559.peg.264,kpsT_1983
fig|1977087.5888.peg.1792,kpsT_1984
fig|562.141769.peg.1352,kpsT_1985
fig|654.434.peg.1315,kpsT_1986
fig|1486246.130.peg.56,kpsT_1987
fig|1871086.193.peg.481,kpsT_1988
fig|588932.32.peg.1146,kpsT_1989
fig|3123040.3.peg.3951,kpsT_1990
fig|562.54803.peg.690,kpsT_1991
fig|1911079.6.peg.2474,kpsT_1992
fig|1913988.169.peg.200,kpsT_1993
fig|60.7.peg.1897,kpsT_1994
fig|2489174.3.peg.3476,kpsT_1995
fig|2989832.3.peg.4477,kpsT_1996
fig|83655.172.peg.556,kpsT_1997
fig|1872480.26.peg.410,kpsT_1998
fig|562.22529.peg.901,kpsT_1999
fig|96232.8.peg.2899,kpsT_2000
fig|1977087.3559.peg.7921,kpsT_2001
fig|1978229.108.peg.1738,kpsT_2002
fig|68895.37.peg.6954,kpsT_2003
fig|157276.270.peg.3876,kpsT_2004
fig|3115854.3.peg.1893,kpsT_2005
fig|1903071.64.peg.1356,kpsT_2006
fig|1909294.963.peg.74,kpsT_2007
fig|2026740.23.peg.859,kpsT_2008
fig|281738.20.peg.1465,kpsT_2009
fig|1869190.212.peg.2830,kpsT_2010
fig|1902408.58.peg.354,kpsT_2011
fig|86473.1886.peg.5256,kpsT_2012
fig|91750.3959.peg.408,kpsT_2013
fig|1929293.8.peg.2445,kpsT_2014
fig|169975.139.peg.1995,kpsT_2015
fig|197.27576.peg.1236,kpsT_2016
fig|91750.4791.peg.3110,kpsT_2017
fig|169975.115.peg.2216,kpsT_2018
fig|1871086.287.peg.329,kpsT_2019
fig|91750.3140.peg.2602,kpsT_2020
fig|382.1301.peg.6417,kpsT_2021
fig|155567.25.peg.4171,kpsT_2022
fig|91750.4910.peg.2872,kpsT_2023
fig|543040.25.peg.803,kpsT_2024
fig|2605731.3.peg.5065,kpsT_2025
fig|74312.3.peg.929,kpsT_2026
fig|1908523.3.peg.2048,kpsT_2027
fig|1031538.3.peg.803,kpsT_2028
fig|2592622.3.peg.3197,kpsT_2029
fig|2217913.3.peg.15,kpsT_2030
fig|2613773.3.peg.4241,kpsT_2031
fig|2052148.24.peg.268,kpsT_2032
fig|2714951.3.peg.641,kpsT_2033
fig|2545756.3.peg.3767,kpsT_2034
fig|2011159.3.peg.917,kpsT_2035
fig|2500159.3.peg.1761,kpsT_2036
fig|2448479.3.peg.1370,kpsT_2037
fig|1974085.3.peg.50,kpsT_2038
fig|1904441.79.peg.595,kpsT_2039
fig|32040.5.peg.4269,kpsT_2040
fig|430457.5.peg.1351,kpsT_2041
fig|1848937.3.peg.2578,kpsT_2042
fig|300876.13.peg.3762,kpsT_2043
fig|13656.4.peg.367,kpsT_2044
fig|2696062.3.peg.187,kpsT_2045
fig|90731.3.peg.4283,kpsT_2046
fig|987057.7.peg.2399,kpsT_2047
fig|727.2184.peg.1767,kpsT_2048
fig|1144309.4.peg.4315,kpsT_2049
fig|2804532.3.peg.1447,kpsT_2050
fig|2267264.3.peg.1237,kpsT_2051
fig|2608354.3.peg.4475,kpsT_2052
fig|562.110798.peg.4208,kpsT_2053
fig|515361.4.peg.1759,kpsT_2054
fig|1547918.3.peg.1898,kpsT_2055
fig|2044464.3.peg.3709,kpsT_2056
fig|562.74579.peg.2382,kpsT_2057
fig|2728840.3.peg.4458,kpsT_2058
fig|1182659.4.peg.2382,kpsT_2059
fig|2835040.3.peg.4204,kpsT_2060
fig|2528834.3.peg.4217,kpsT_2061
fig|2498861.3.peg.2275,kpsT_2062
fig|1911585.3.peg.1880,kpsT_2063
fig|355591.15.peg.1880,kpsT_2064
fig|2562279.3.peg.1652,kpsT_2065
fig|1666912.8.peg.2889,kpsT_2066
fig|2919922.6.peg.1418,kpsT_2067
fig|562.104335.peg.5312,kpsT_2068
fig|1972867.11.peg.22,kpsT_2069
fig|2026809.87.peg.1054,kpsT_2070
fig|2067992.6.peg.4296,kpsT_2071
fig|2015354.9.peg.1025,kpsT_2072
fig|2127056.9.peg.2589,kpsT_2073
fig|1002546.11.peg.2217,kpsT_2074
fig|562.99219.peg.1937,kpsT_2075
fig|1883106.3.peg.2093,kpsT_2076
fig|442.53.peg.1258,kpsT_2077
fig|1904441.866.peg.1444,kpsT_2078
fig|562.98754.peg.2058,kpsT_2079
fig|644.1094.peg.683,kpsT_2080
fig|562.90020.peg.9,kpsT_2081
fig|1895847.12.peg.692,kpsT_2082
fig|648995.59.peg.3883,kpsT_2083
