Header,internal_code
fig|371601.1194.peg.3658,kpsD_1519
fig|28108.507.peg.589,kpsD_1520
fig|1871037.804.peg.1200,kpsD_1521
fig|2921747.3.peg.6249,kpsD_1522
fig|167968.376.peg.1099,kpsD_1523
fig|370804.1992.peg.1538,kpsD_1524
fig|3016528.3.peg.397,kpsD_1525
fig|1871006.130.peg.4267,kpsD_1526
fig|1852381.155.peg.816,kpsD_1527
fig|876416.1205.peg.599,kpsD_1528
fig|306572.9.peg.2381,kpsD_1529
fig|197.24547.peg.1761,kpsD_1530
fig|165435.137.peg.2025,kpsD_1531
fig|371601.1466.peg.524,kpsD_1532
fig|218.59.peg.1663,kpsD_1533
fig|28136.44.peg.260,kpsD_1534
fig|1882437.35.peg.1088,kpsD_1535
fig|29523.511.peg.2574,kpsD_1536
fig|821.6216.peg.407,kpsD_1537
fig|371601.1402.peg.464,kpsD_1538
fig|3342381.3.peg.1883,kpsD_1539
fig|1980700.116.peg.89,kpsD_1540
fig|201.214.peg.179,kpsD_1541
fig|195.30646.peg.740,kpsD_1542
fig|2053503.251.peg.1363,kpsD_1543
fig|50259.92.peg.3464,kpsD_1544
fig|1086011.3.peg.312,kpsD_1545
fig|2783794.3.peg.2180,kpsD_1546
fig|1841865.82.peg.3193,kpsD_1547
fig|370804.539.peg.1555,kpsD_1548
fig|670.1921.peg.4506,kpsD_1549
fig|488546.7.peg.145,kpsD_1550
fig|194843.599.peg.82,kpsD_1551
fig|223900.3.peg.1883,kpsD_1552
fig|1970513.3.peg.956,kpsD_1553
fig|2026809.14.peg.1628,kpsD_1554
fig|1122615.3.peg.3758,kpsD_1555
fig|1913989.269.peg.1182,kpsD_1556
fig|2498119.3.peg.1948,kpsD_1557
fig|1913989.939.peg.1719,kpsD_1558
fig|28108.264.peg.946,kpsD_1559
fig|2800583.3.peg.972,kpsD_1560
fig|2030927.2009.peg.1314,kpsD_1561
fig|232.9.peg.1762,kpsD_1562
fig|2301481.209.peg.1280,kpsD_1563
fig|2049433.7.peg.3087,kpsD_1564
fig|644897.3.peg.1860,kpsD_1565
fig|947515.3.peg.465,kpsD_1566
fig|1229487.5.peg.465,kpsD_1567
fig|1120969.3.peg.4294,kpsD_1568
fig|83655.100.peg.941,kpsD_1569
fig|2789781.3.peg.2362,kpsD_1570
fig|162156.49.peg.1287,kpsD_1571
fig|159272.612.peg.833,kpsD_1572
fig|162156.928.peg.3331,kpsD_1573
fig|165435.90.peg.664,kpsD_1574
fig|820.6405.peg.4443,kpsD_1575
fig|259303.34.peg.1815,kpsD_1576
fig|1898104.3002.peg.272,kpsD_1577
fig|2725494.5.peg.4154,kpsD_1578
fig|393536.3.peg.941,kpsD_1579
fig|201.113.peg.3,kpsD_1580
fig|644.862.peg.2562,kpsD_1581
fig|390919.8.peg.4398,kpsD_1582
fig|538960.15.peg.1023,kpsD_1583
fig|885.265.peg.1106,kpsD_1584
fig|194843.1503.peg.669,kpsD_1585
fig|1420917.46.peg.922,kpsD_1586
fig|1898104.2926.peg.1635,kpsD_1587
fig|562.100872.peg.345,kpsD_1588
fig|162156.543.peg.359,kpsD_1589
fig|3131938.3.peg.376,kpsD_1590
fig|83655.308.peg.3570,kpsD_1591
fig|370804.2052.peg.404,kpsD_1592
fig|1909293.251.peg.2160,kpsD_1593
fig|1913989.3757.peg.3227,kpsD_1594
fig|195.4734.peg.1250,kpsD_1595
fig|885.177.peg.1258,kpsD_1596
fig|562.134275.peg.3985,kpsD_1597
fig|159272.3986.peg.1674,kpsD_1598
fig|1872471.70.peg.1623,kpsD_1599
fig|2024225.20.peg.974,kpsD_1600
fig|196024.287.peg.1929,kpsD_1601
fig|85831.409.peg.3265,kpsD_1602
fig|2301481.6355.peg.876,kpsD_1603
fig|2301481.10166.peg.1951,kpsD_1604
fig|479.19.peg.1072,kpsD_1605
fig|626930.29.peg.2477,kpsD_1606
fig|2053594.100.peg.681,kpsD_1607
fig|512312.257.peg.1569,kpsD_1608
fig|371601.1515.peg.3545,kpsD_1609
fig|529385.72.peg.1123,kpsD_1610
fig|2212467.1895.peg.724,kpsD_1611
fig|40214.408.peg.30,kpsD_1612
fig|330214.45.peg.2427,kpsD_1613
fig|562.156936.peg.3713,kpsD_1614
fig|1898104.5065.peg.1373,kpsD_1615
fig|3046685.3.peg.632,kpsD_1616
fig|2030927.5551.peg.912,kpsD_1617
fig|562.144066.peg.336,kpsD_1618
fig|562.142738.peg.1294,kpsD_1619
fig|2692181.21.peg.1912,kpsD_1620
fig|34034.257.peg.2252,kpsD_1621
fig|196024.335.peg.1006,kpsD_1622
fig|214860.3.peg.300,kpsD_1623
fig|2689618.59.peg.1178,kpsD_1624
fig|2880701.5.peg.1633,kpsD_1625
fig|3075104.7.peg.1736,kpsD_1626
fig|284011.40.peg.1833,kpsD_1627
fig|201.102.peg.836,kpsD_1628
fig|2212651.3.peg.3171,kpsD_1629
fig|1121888.3.peg.2623,kpsD_1630
fig|1947181.3.peg.372,kpsD_1631
fig|1031542.20.peg.1283,kpsD_1632
fig|195.745.peg.1455,kpsD_1633
fig|1479524.18.peg.624,kpsD_1634
fig|562.65278.peg.1565,kpsD_1635
fig|259303.25.peg.1430,kpsD_1636
fig|28080.100.peg.466,kpsD_1637
fig|119219.13.peg.6488,kpsD_1638
fig|654.1212.peg.93,kpsD_1639
fig|494016.4.peg.3002,kpsD_1640
fig|651.27.peg.2795,kpsD_1641
fig|562.13510.peg.2798,kpsD_1642
fig|63.3.peg.1155,kpsD_1643
fig|2212467.427.peg.726,kpsD_1644
fig|2212467.645.peg.2023,kpsD_1645
fig|565.115.peg.3151,kpsD_1646
fig|195.2749.peg.1619,kpsD_1647
fig|59823.1205.peg.1057,kpsD_1648
fig|2212467.350.peg.1993,kpsD_1649
fig|201.116.peg.136,kpsD_1650
fig|159272.1803.peg.1586,kpsD_1651
fig|1231.7.peg.3361,kpsD_1652
fig|2070777.6.peg.3569,kpsD_1653
fig|2301481.9928.peg.1074,kpsD_1654
fig|1032.6.peg.2757,kpsD_1655
fig|77133.3128.peg.1422,kpsD_1656
fig|293335.33.peg.3228,kpsD_1657
fig|370804.795.peg.2267,kpsD_1658
fig|2502784.3.peg.1726,kpsD_1659
fig|162156.31.peg.526,kpsD_1660
fig|1736610.3.peg.150,kpsD_1661
fig|2014367.42.peg.2127,kpsD_1662
fig|1841856.4.peg.1588,kpsD_1663
fig|1121283.3.peg.1925,kpsD_1664
fig|266264.42.peg.2408,kpsD_1665
fig|562.22029.peg.266,kpsD_1666
fig|562.28600.peg.2199,kpsD_1667
fig|1903262.3.peg.456,kpsD_1668
fig|1330036.3.peg.3328,kpsD_1669
fig|2739061.3.peg.1059,kpsD_1670
fig|2782005.3.peg.67,kpsD_1671
fig|2212467.143.peg.4089,kpsD_1672
fig|2541722.3.peg.3019,kpsD_1673
fig|288.11.peg.3232,kpsD_1674
fig|162156.912.peg.2501,kpsD_1675
fig|821.6195.peg.732,kpsD_1676
fig|194843.1382.peg.1538,kpsD_1677
fig|820.5921.peg.3392,kpsD_1678
fig|28116.1899.peg.4819,kpsD_1679
fig|152509.1519.peg.1352,kpsD_1680
fig|246787.561.peg.5034,kpsD_1681
fig|153622.8.peg.329,kpsD_1682
fig|2911604.3.peg.140,kpsD_1683
fig|360316.9.peg.2151,kpsD_1684
fig|478.33.peg.438,kpsD_1685
fig|2126031.13.peg.376,kpsD_1686
fig|1898104.2395.peg.502,kpsD_1687
fig|2026799.790.peg.1798,kpsD_1688
fig|1913989.4328.peg.143,kpsD_1689
fig|1920173.17.peg.3140,kpsD_1690
fig|370804.2083.peg.916,kpsD_1691
fig|42895.192.peg.1652,kpsD_1692
fig|3074545.3.peg.4366,kpsD_1693
fig|885.171.peg.1224,kpsD_1694
fig|823.4846.peg.3244,kpsD_1695
fig|3163550.3.peg.613,kpsD_1696
fig|195.30560.peg.1452,kpsD_1697
fig|3234954.4.peg.272,kpsD_1698
fig|28113.112.peg.963,kpsD_1699
fig|479.66.peg.1237,kpsD_1700
fig|2802297.5.peg.3470,kpsD_1701
fig|239.488.peg.2851,kpsD_1702
fig|631.70.peg.1158,kpsD_1703
fig|1913989.3078.peg.832,kpsD_1704
fig|371601.1377.peg.4703,kpsD_1705
fig|1965233.26.peg.947,kpsD_1706
fig|3034506.4.peg.2765,kpsD_1707
fig|29570.36.peg.164,kpsD_1708
fig|990718.154.peg.854,kpsD_1709
fig|162156.1244.peg.1642,kpsD_1710
fig|562.139720.peg.4512,kpsD_1711
fig|159272.4372.peg.1110,kpsD_1712
fig|562.142976.peg.2312,kpsD_1713
fig|2704657.26.peg.839,kpsD_1714
fig|1898203.5854.peg.1213,kpsD_1715
fig|879969.3.peg.2875,kpsD_1716
fig|2212467.647.peg.2490,kpsD_1717
fig|2498093.191.peg.1503,kpsD_1718
fig|162156.33.peg.2529,kpsD_1719
fig|163362.15.peg.610,kpsD_1720
fig|370804.839.peg.1557,kpsD_1721
fig|1898104.4725.peg.1281,kpsD_1722
fig|195.30587.peg.1537,kpsD_1723
fig|2301481.13202.peg.2132,kpsD_1724
fig|86473.1890.peg.218,kpsD_1725
fig|1042239.7.peg.1659,kpsD_1726
fig|820.7285.peg.2213,kpsD_1727
fig|34034.415.peg.1994,kpsD_1728
fig|1335060.167.peg.865,kpsD_1729
fig|223185.29.peg.988,kpsD_1730
fig|165435.175.peg.1790,kpsD_1731
fig|213324.121.peg.85,kpsD_1732
fig|195.402.peg.1992,kpsD_1733
fig|1486246.65.peg.547,kpsD_1734
fig|1108595.4.peg.2907,kpsD_1735
fig|371601.62.peg.346,kpsD_1736
fig|162156.217.peg.726,kpsD_1737
fig|488732.14.peg.1776,kpsD_1738
fig|1872444.758.peg.324,kpsD_1739
fig|162156.1478.peg.943,kpsD_1740
fig|2682092.3.peg.3328,kpsD_1741
fig|370804.890.peg.1682,kpsD_1742
fig|370804.819.peg.997,kpsD_1743
fig|370804.770.peg.825,kpsD_1744
fig|1944635.3.peg.598,kpsD_1745
fig|197.6755.peg.1511,kpsD_1746
fig|362413.16.peg.2491,kpsD_1747
fig|664683.23.peg.4671,kpsD_1748
fig|159272.608.peg.1541,kpsD_1749
fig|942866.4.peg.863,kpsD_1750
fig|370804.978.peg.646,kpsD_1751
fig|2211133.3.peg.1216,kpsD_1752
fig|2497488.3.peg.2181,kpsD_1753
fig|394935.39.peg.4608,kpsD_1754
fig|152509.854.peg.785,kpsD_1755
fig|370804.575.peg.1529,kpsD_1756
fig|195.2445.peg.657,kpsD_1757
fig|562.50962.peg.4228,kpsD_1758
fig|671267.82.peg.4007,kpsD_1759
fig|195.1093.peg.485,kpsD_1760
fig|1968276.4.peg.1969,kpsD_1761
fig|2652380.3.peg.1224,kpsD_1762
fig|914153.3.peg.2880,kpsD_1763
fig|28172.37.peg.2887,kpsD_1764
fig|201.84.peg.501,kpsD_1765
fig|28116.192.peg.2755,kpsD_1766
fig|2823334.3.peg.340,kpsD_1767
fig|2212467.609.peg.63,kpsD_1768
fig|46506.1993.peg.2099,kpsD_1769
fig|1898104.2148.peg.1191,kpsD_1770
fig|194843.1620.peg.1066,kpsD_1771
fig|821.6057.peg.969,kpsD_1772
fig|820.7015.peg.2830,kpsD_1773
fig|654.1051.peg.4177,kpsD_1774
fig|47678.1485.peg.4662,kpsD_1775
fig|562.101994.peg.4354,kpsD_1776
fig|1268785.28.peg.561,kpsD_1777
fig|876416.1241.peg.1744,kpsD_1778
fig|2212467.799.peg.784,kpsD_1779
fig|194843.3618.peg.689,kpsD_1780
fig|332614.157.peg.1448,kpsD_1781
fig|876416.1316.peg.255,kpsD_1782
fig|645.46.peg.2828,kpsD_1783
tr|A0A0S2CGD4|A0A0S2CGD4_CAMJU,kpsD_1784
fig|2049043.52.peg.507,kpsD_1785
fig|2026735.2110.peg.337,kpsD_1786
fig|626931.33.peg.749,kpsD_1787
fig|328812.272.peg.4869,kpsD_1788
fig|162156.721.peg.492,kpsD_1789
fig|1898104.3151.peg.1662,kpsD_1790
fig|28116.2106.peg.2645,kpsD_1791
fig|332614.47.peg.380,kpsD_1792
fig|2981849.3.peg.1387,kpsD_1793
fig|46506.2359.peg.1008,kpsD_1794
fig|538949.2049.peg.454,kpsD_1795
fig|159272.3392.peg.488,kpsD_1796
fig|28116.2359.peg.3173,kpsD_1797
fig|821.6013.peg.241,kpsD_1798
fig|821.5919.peg.759,kpsD_1799
fig|477666.46.peg.1890,kpsD_1800
fig|329854.873.peg.2007,kpsD_1801
fig|1898104.4024.peg.2351,kpsD_1802
fig|51288.53.peg.3275,kpsD_1803
fig|2847316.56.peg.1645,kpsD_1804
fig|2485925.2783.peg.1802,kpsD_1805
fig|2212467.1504.peg.558,kpsD_1806
fig|538949.3309.peg.1758,kpsD_1807
fig|3162404.3.peg.1539,kpsD_1808
fig|3344520.3.peg.629,kpsD_1809
fig|1872668.62.peg.2414,kpsD_1810
fig|1288392.8.peg.386,kpsD_1811
fig|59823.3497.peg.2536,kpsD_1812
fig|654.1403.peg.3817,kpsD_1813
fig|2902720.33.peg.1270,kpsD_1814
fig|196024.338.peg.1041,kpsD_1815
fig|820.7042.peg.1941,kpsD_1816
fig|159272.970.peg.1117,kpsD_1817
fig|2212467.690.peg.1332,kpsD_1818
fig|1108595.3.peg.1233,kpsD_1819
fig|2184572.3.peg.3058,kpsD_1820
fig|59823.884.peg.1339,kpsD_1821
fig|2212467.175.peg.158,kpsD_1822
fig|357276.1857.peg.3532,kpsD_1823
fig|2212467.212.peg.252,kpsD_1824
fig|59823.1096.peg.119,kpsD_1825
fig|1190606.3.peg.2346,kpsD_1826
fig|28141.459.peg.3513,kpsD_1827
fig|2282309.3.peg.4227,kpsD_1828
fig|348578.44.peg.132,kpsD_1829
fig|85831.45.peg.860,kpsD_1830
fig|2212467.417.peg.57,kpsD_1831
fig|1114867.18.peg.2415,kpsD_1832
fig|371601.453.peg.5783,kpsD_1833
fig|1947109.3.peg.470,kpsD_1834
fig|2787726.4.peg.2264,kpsD_1835
fig|91823.3.peg.809,kpsD_1836
fig|195.380.peg.124,kpsD_1837
fig|70125.530.peg.784,kpsD_1838
fig|797900.3.peg.3249,kpsD_1839
fig|195.1282.peg.1138,kpsD_1840
fig|306264.5.peg.13,kpsD_1841
fig|2030927.693.peg.1106,kpsD_1842
fig|2267891.3.peg.1352,kpsD_1843
fig|218538.1088.peg.858,kpsD_1844
fig|1869212.71.peg.152,kpsD_1845
fig|2555644.3.peg.1082,kpsD_1846
fig|512312.7.peg.116,kpsD_1847
fig|197.27459.peg.1360,kpsD_1848
fig|2600296.3.peg.2335,kpsD_1849
fig|370804.612.peg.2230,kpsD_1850
fig|371601.61.peg.468,kpsD_1851
fig|29523.285.peg.2457,kpsD_1852
fig|562.77482.peg.1729,kpsD_1853
fig|1951682.3.peg.229,kpsD_1854
fig|371601.58.peg.2876,kpsD_1855
fig|370804.583.peg.943,kpsD_1856
fig|562.63148.peg.2645,kpsD_1857
fig|29533.3.peg.3367,kpsD_1858
fig|2058313.3.peg.1844,kpsD_1859
fig|1503055.32.peg.1902,kpsD_1860
fig|1898104.444.peg.2048,kpsD_1861
fig|2498858.3.peg.1331,kpsD_1862
fig|1639133.413.peg.700,kpsD_1863
fig|370804.1528.peg.80,kpsD_1864
fig|178356.3.peg.91,kpsD_1865
fig|2605945.3.peg.3078,kpsD_1866
fig|2211142.3.peg.4126,kpsD_1867
fig|59823.814.peg.2016,kpsD_1868
fig|2292052.3.peg.1060,kpsD_1869
fig|180441.4.peg.2863,kpsD_1870
fig|1412828.3.peg.4379,kpsD_1871
fig|83655.186.peg.1828,kpsD_1872
fig|370804.1336.peg.1648,kpsD_1873
fig|1411144.15.peg.1173,kpsD_1874
fig|29523.538.peg.1918,kpsD_1875
fig|3048850.13.peg.452,kpsD_1876
fig|1869227.5820.peg.1179,kpsD_1877
fig|1898104.2208.peg.1068,kpsD_1878
fig|163362.41.peg.174,kpsD_1879
fig|820.6877.peg.3249,kpsD_1880
fig|159272.2174.peg.728,kpsD_1881
fig|70125.362.peg.2896,kpsD_1882
fig|2212467.1877.peg.1296,kpsD_1883
fig|28116.2354.peg.3750,kpsD_1884
fig|28111.600.peg.1318,kpsD_1885
fig|376804.105.peg.804,kpsD_1886
fig|2020874.8.peg.2403,kpsD_1887
fig|820.6859.peg.2879,kpsD_1888
fig|162156.1652.peg.1505,kpsD_1889
fig|1977087.6641.peg.952,kpsD_1890
fig|1920173.25.peg.1247,kpsD_1891
fig|35833.509.peg.946,kpsD_1892
fig|370804.1913.peg.1750,kpsD_1893
fig|562.126068.peg.3907,kpsD_1894
fig|2498093.343.peg.1380,kpsD_1895
fig|2268180.202.peg.1362,kpsD_1896
fig|2025608.65.peg.2723,kpsD_1897
fig|46506.2677.peg.3165,kpsD_1898
fig|28116.2609.peg.4183,kpsD_1899
fig|3061648.3.peg.3272,kpsD_1900
fig|1977087.7834.peg.933,kpsD_1901
fig|387090.272.peg.1835,kpsD_1902
fig|159272.3436.peg.916,kpsD_1903
fig|197.25296.peg.1013,kpsD_1904
fig|239.390.peg.3532,kpsD_1905
fig|86473.2858.peg.339,kpsD_1906
fig|1891229.598.peg.1899,kpsD_1907
fig|395631.37.peg.3814,kpsD_1908
fig|821.6493.peg.2260,kpsD_1909
fig|562.140775.peg.2303,kpsD_1910
fig|3043302.5.peg.3352,kpsD_1911
fig|1913989.3896.peg.336,kpsD_1912
fig|562.149761.peg.3416,kpsD_1913
fig|2030927.5839.peg.1122,kpsD_1914
fig|2030927.5778.peg.742,kpsD_1915
fig|645.646.peg.2271,kpsD_1916
fig|371601.1613.peg.3905,kpsD_1917
fig|820.7252.peg.2858,kpsD_1918
fig|1688491.28.peg.2545,kpsD_1919
fig|86473.1895.peg.1145,kpsD_1920
fig|1122202.3.peg.1473,kpsD_1921
fig|562.47795.peg.1698,kpsD_1922
fig|2301481.15224.peg.673,kpsD_1923
fig|179113.31.peg.1365,kpsD_1924
fig|2763025.3.peg.2242,kpsD_1925
fig|562.5077.peg.1985,kpsD_1926
fig|271157.3.peg.2802,kpsD_1927
fig|2497483.3.peg.2981,kpsD_1928
fig|197.15128.peg.1736,kpsD_1929
fig|197.15185.peg.1160,kpsD_1930
fig|924.78.peg.2911,kpsD_1931
fig|206096.4.peg.1490,kpsD_1932
fig|654.215.peg.2226,kpsD_1933
fig|1108595.16.peg.669,kpsD_1934
fig|664683.32.peg.4250,kpsD_1935
fig|538960.17.peg.683,kpsD_1936
fig|1133106.8.peg.2987,kpsD_1937
fig|1379870.5.peg.112,kpsD_1938
fig|2782003.3.peg.1062,kpsD_1939
fig|299255.3.peg.2788,kpsD_1940
fig|562.54055.peg.4488,kpsD_1941
fig|370804.642.peg.1764,kpsD_1942
fig|212403.4.peg.738,kpsD_1943
fig|194843.766.peg.474,kpsD_1944
fig|1917883.3.peg.796,kpsD_1945
fig|562.69531.peg.4882,kpsD_1946
fig|212403.7.peg.628,kpsD_1947
fig|2268194.6.peg.940,kpsD_1948
fig|666.4618.peg.3830,kpsD_1949
fig|197.5145.peg.1711,kpsD_1950
fig|28116.179.peg.519,kpsD_1951
fig|371601.459.peg.3002,kpsD_1952
fig|164546.59.peg.4482,kpsD_1953
fig|1462569.5.peg.1004,kpsD_1954
fig|907.192.peg.120,kpsD_1955
fig|376804.76.peg.282,kpsD_1956
fig|159272.1391.peg.453,kpsD_1957
fig|2030927.2909.peg.1354,kpsD_1958
fig|2735748.3.peg.393,kpsD_1959
fig|876416.51.peg.611,kpsD_1960
fig|194843.2209.peg.1260,kpsD_1961
fig|194843.2159.peg.760,kpsD_1962
fig|2021370.53.peg.137,kpsD_1963
fig|59823.1199.peg.2166,kpsD_1964
fig|1913989.1471.peg.2523,kpsD_1965
fig|1441053.3.peg.162,kpsD_1966
fig|1262870.260.peg.2202,kpsD_1967
fig|387090.263.peg.734,kpsD_1968
fig|162156.1342.peg.259,kpsD_1969
fig|538949.2695.peg.471,kpsD_1970
fig|820.6827.peg.1767,kpsD_1971
fig|197.25266.peg.563,kpsD_1972
fig|1913989.4436.peg.1016,kpsD_1973
fig|282669.13.peg.452,kpsD_1974
fig|821.5997.peg.1909,kpsD_1975
fig|1909293.82.peg.165,kpsD_1976
fig|2498093.1014.peg.1053,kpsD_1977
fig|29533.18.peg.2811,kpsD_1978
fig|195.4780.peg.864,kpsD_1979
fig|2049047.254.peg.2335,kpsD_1980
fig|413497.12.peg.4100,kpsD_1981
fig|1909293.240.peg.5578,kpsD_1982
fig|817.2568.peg.3504,kpsD_1983
fig|357276.903.peg.2967,kpsD_1984
fig|1698799.3.peg.560,kpsD_1985
fig|28136.56.peg.82,kpsD_1986
fig|1305674.9.peg.766,kpsD_1987
fig|3234141.3.peg.3208,kpsD_1988
fig|1898104.5110.peg.424,kpsD_1989
fig|2510337.43.peg.2471,kpsD_1990
fig|239.447.peg.1733,kpsD_1991
fig|40215.203.peg.550,kpsD_1992
fig|538949.3310.peg.1593,kpsD_1993
fig|2984193.3.peg.1524,kpsD_1994
fig|562.142742.peg.4504,kpsD_1995
fig|2030927.5707.peg.582,kpsD_1996
fig|2030927.5543.peg.1228,kpsD_1997
fig|2030806.1450.peg.5139,kpsD_1998
fig|28136.42.peg.1634,kpsD_1999
fig|164546.44.peg.4825,kpsD_2000
fig|1507977.3.peg.3257,kpsD_2001
fig|910951.13.peg.1083,kpsD_2002
fig|1506583.3.peg.3239,kpsD_2003
fig|562.10515.peg.316,kpsD_2004
fig|2609415.3.peg.2256,kpsD_2005
fig|683083.3.peg.1021,kpsD_2006
fig|1794906.3.peg.5064,kpsD_2007
fig|1543375.3.peg.1833,kpsD_2008
fig|223185.41.peg.429,kpsD_2009
fig|1108595.21.peg.4402,kpsD_2010
fig|2212467.479.peg.968,kpsD_2011
fig|59823.841.peg.2720,kpsD_2012
fig|885.91.peg.973,kpsD_2013
fig|1179672.3.peg.1159,kpsD_2014
fig|820.550.peg.1700,kpsD_2015
fig|370804.975.peg.1327,kpsD_2016
fig|370804.570.peg.190,kpsD_2017
fig|195.1642.peg.1674,kpsD_2018
fig|195.1908.peg.732,kpsD_2019
fig|239.73.peg.1627,kpsD_2020
fig|162156.240.peg.2554,kpsD_2021
fig|370804.891.peg.360,kpsD_2022
fig|574930.33.peg.3469,kpsD_2023
fig|48408.4.peg.3305,kpsD_2024
fig|2093894.3.peg.3719,kpsD_2025
fig|2030814.4.peg.2444,kpsD_2026
fig|2185141.3.peg.3307,kpsD_2027
fig|47678.174.peg.1398,kpsD_2028
fig|2026770.74.peg.3235,kpsD_2029
fig|195.2418.peg.666,kpsD_2030
fig|197.15145.peg.1756,kpsD_2031
fig|370804.829.peg.314,kpsD_2032
fig|349521.8.peg.2194,kpsD_2033
fig|2792057.3.peg.64,kpsD_2034
fig|2030927.910.peg.778,kpsD_2035
fig|887313.3.peg.209,kpsD_2036
fig|1295609.11.peg.1858,kpsD_2037
fig|2692134.3.peg.1030,kpsD_2038
fig|370804.968.peg.153,kpsD_2039
fig|942866.12.peg.2444,kpsD_2040
fig|562.97978.peg.1504,kpsD_2041
fig|536.73.peg.2274,kpsD_2042
fig|1913989.1459.peg.359,kpsD_2043
fig|28172.35.peg.3349,kpsD_2044
fig|46506.2509.peg.2350,kpsD_2045
fig|529385.31.peg.3015,kpsD_2046
fig|197.24545.peg.1672,kpsD_2047
fig|197.17034.peg.1230,kpsD_2048
fig|562.7207.peg.78,kpsD_2049
ctu:CTU_06140,kpsD_2050
fig|371601.1402.peg.4357,kpsD_2051
fig|1898104.2231.peg.178,kpsD_2052
fig|159272.1310.peg.1761,kpsD_2053
fig|1898104.2517.peg.1921,kpsD_2054
fig|2051956.82.peg.611,kpsD_2055
fig|195.2428.peg.353,kpsD_2056
fig|159272.4041.peg.871,kpsD_2057
fig|2212470.281.peg.904,kpsD_2058
fig|370804.1907.peg.437,kpsD_2059
fig|370804.1944.peg.1881,kpsD_2060
fig|173974.10.peg.2845,kpsD_2061
fig|159272.2333.peg.1885,kpsD_2062
fig|370804.1889.peg.1498,kpsD_2063
fig|2030882.51.peg.1923,kpsD_2064
fig|159272.2469.peg.623,kpsD_2065
fig|201.125.peg.130,kpsD_2066
fig|195.4635.peg.408,kpsD_2067
fig|3041253.6.peg.2209,kpsD_2068
fig|732242.4.peg.1915,kpsD_2069
fig|821.6084.peg.2464,kpsD_2070
fig|1872471.49.peg.855,kpsD_2071
fig|29523.546.peg.4624,kpsD_2072
fig|1796613.88.peg.1249,kpsD_2073
fig|2498093.1730.peg.1081,kpsD_2074
fig|820.7039.peg.1585,kpsD_2075
fig|29433.7.peg.232,kpsD_2076
fig|820.7093.peg.4072,kpsD_2077
fig|314275.127.peg.2729,kpsD_2078
fig|197.26782.peg.1361,kpsD_2079
fig|871694.6.peg.1948,kpsD_2080
fig|2689616.424.peg.923,kpsD_2081
fig|562.47077.peg.4730,kpsD_2082
fig|162156.279.peg.46,kpsD_2083
fig|550540.3.peg.454,kpsD_2084
fig|28258.4.peg.1752,kpsD_2085
fig|28116.2520.peg.3493,kpsD_2086
fig|396588.4.peg.1318,kpsD_2087
fig|2212467.1108.peg.989,kpsD_2088
fig|1872444.2304.peg.1792,kpsD_2089
fig|3241166.3.peg.2250,kpsD_2090
fig|59823.3502.peg.2858,kpsD_2091
fig|1951710.3.peg.349,kpsD_2092
fig|293339.40.peg.1886,kpsD_2093
fig|28111.15.peg.1928,kpsD_2094
fig|1114880.3.peg.585,kpsD_2095
fig|1500960.3.peg.303,kpsD_2096
fig|2212467.124.peg.1835,kpsD_2097
fig|59823.782.peg.36,kpsD_2098
fig|162156.926.peg.1994,kpsD_2099
fig|162156.1179.peg.986,kpsD_2100
fig|1851513.3.peg.2309,kpsD_2101
fig|2805807.3.peg.1823,kpsD_2102
fig|1952484.3.peg.71,kpsD_2103
fig|671267.17.peg.1257,kpsD_2104
fig|195.916.peg.308,kpsD_2105
fig|1202134.3.peg.231,kpsD_2106
fig|164546.45.peg.5339,kpsD_2107
fig|195.2304.peg.359,kpsD_2108
fig|56799.14.peg.3622,kpsD_2109
fig|511062.4.peg.2947,kpsD_2110
fig|371601.58.peg.1145,kpsD_2111
fig|2585770.3.peg.2090,kpsD_2112
fig|162156.205.peg.2129,kpsD_2113
fig|197.5095.peg.1457,kpsD_2114
fig|28141.631.peg.2090,kpsD_2115
fig|28116.189.peg.3133,kpsD_2116
fig|2732867.3.peg.1984,kpsD_2117
fig|357276.1398.peg.1848,kpsD_2118
fig|47678.1195.peg.5628,kpsD_2119
fig|2904250.5.peg.2095,kpsD_2120
fig|2791037.5.peg.535,kpsD_2121
fig|195.3926.peg.804,kpsD_2122
fig|2026722.19.peg.182,kpsD_2123
fig|159272.1449.peg.2285,kpsD_2124
fig|1812935.178.peg.3506,kpsD_2125
fig|159272.954.peg.1441,kpsD_2126
fig|1898104.2170.peg.2640,kpsD_2127
fig|159272.1630.peg.824,kpsD_2128
fig|266805.9.peg.931,kpsD_2129
fig|370804.1572.peg.376,kpsD_2130
fig|2742634.3.peg.1396,kpsD_2131
fig|159272.2230.peg.756,kpsD_2132
fig|821.6240.peg.3377,kpsD_2133
fig|2212467.1324.peg.1239,kpsD_2134
fig|162156.1512.peg.586,kpsD_2135
fig|2792045.3.peg.522,kpsD_2136
fig|562.143027.peg.1720,kpsD_2137
fig|239.364.peg.1827,kpsD_2138
fig|135569.123.peg.670,kpsD_2139
fig|1283315.66.peg.398,kpsD_2140
fig|197.25334.peg.349,kpsD_2141
fig|1920173.26.peg.5063,kpsD_2142
fig|2030927.713.peg.2379,kpsD_2143
fig|2212467.244.peg.931,kpsD_2144
fig|194843.556.peg.2662,kpsD_2145
fig|1410667.3.peg.1102,kpsD_2146
fig|2498126.3.peg.1236,kpsD_2147
fig|562.74579.peg.2380,kpsD_2148
