Header,internal_code
fig|727.1659.peg.698,lic3X_685
fig|197.17084.peg.1266,lic3X_686
fig|727.1263.peg.1255,lic3X_687
fig|727.1446.peg.954,lic3X_688
fig|727.3016.peg.632,lic3X_689
fig|197.15503.peg.597,lic3X_690
fig|727.987.peg.1706,lic3X_691
fig|1031542.9.peg.719,lic3X_692
fig|727.1413.peg.1604,lic3X_693
fig|195.751.peg.920,lic3X_694
fig|727.1354.peg.787,lic3X_695
fig|197.19222.peg.723,lic3X_696
fig|727.3673.peg.848,lic3X_697
fig|210.9037.peg.811,lic3X_698
fig|28080.309.peg.833,lic3X_699
fig|727.4084.peg.133,lic3X_700
fig|197.25553.peg.180,lic3X_701
fig|3004130.3.peg.682,lic3X_702
fig|747.2272.peg.2117,lic3X_703
fig|727.1291.peg.529,lic3X_704
fig|727.2182.peg.142,lic3X_705
fig|197.14891.peg.1333,lic3X_706
fig|727.2161.peg.1588,lic3X_707
fig|197.16095.peg.675,lic3X_708
fig|727.1731.peg.652,lic3X_709
fig|28080.102.peg.495,lic3X_710
fig|375926.4.peg.521,lic3X_711
tr|A6YCE9|A6YCE9_HAEIF,lic3X_712
fig|197.25123.peg.1278,lic3X_713
fig|727.4171.peg.178,lic3X_714
fig|197.13055.peg.231,lic3X_715
fig|1163739.3.peg.828,lic3X_716
fig|727.1664.peg.1651,lic3X_717
fig|727.1467.peg.1459,lic3X_718
fig|1002804.6.peg.551,lic3X_719
fig|727.1495.peg.1699,lic3X_720
fig|727.1728.peg.124,lic3X_721
fig|214.34.peg.425,lic3X_722
fig|727.586.peg.1574,lic3X_723
fig|727.1536.peg.1250,lic3X_724
fig|28080.78.peg.1009,lic3X_725
fig|197.5243.peg.1216,lic3X_726
fig|727.1056.peg.899,lic3X_727
fig|28080.333.peg.1157,lic3X_728
fig|197.20807.peg.346,lic3X_729
fig|28080.82.peg.803,lic3X_730
fig|197.25308.peg.551,lic3X_731
fig|2905877.8.peg.804,lic3X_732
fig|218.46.peg.218,lic3X_733
fig|197.22940.peg.400,lic3X_734
fig|727.1447.peg.1363,lic3X_735
fig|727.1350.peg.1163,lic3X_736
fig|28080.327.peg.911,lic3X_737
fig|195.5288.peg.1980,lic3X_738
fig|728.754.peg.1127,lic3X_739
fig|197.25350.peg.165,lic3X_740
fig|197.14857.peg.1463,lic3X_741
fig|727.2510.peg.1488,lic3X_742
fig|727.1778.peg.1255,lic3X_743
fig|210.7800.peg.821,lic3X_744
fig|497724.9.peg.1075,lic3X_745
fig|727.1531.peg.1085,lic3X_746
fig|727.2510.peg.151,lic3X_747
fig|727.1498.peg.559,lic3X_748
fig|727.1790.peg.150,lic3X_749
fig|747.2249.peg.353,lic3X_750
fig|727.1770.peg.528,lic3X_751
fig|727.1692.peg.961,lic3X_752
fig|197.15961.peg.1493,lic3X_753
fig|197.25284.peg.1129,lic3X_754
fig|197.25177.peg.701,lic3X_755
fig|727.4035.peg.734,lic3X_756
fig|727.4036.peg.1838,lic3X_757
fig|201.199.peg.765,lic3X_758
fig|794851.3.peg.510,lic3X_759
fig|1813019.33.peg.698,lic3X_760
fig|727.1325.peg.237,lic3X_761
fig|727.1757.peg.1060,lic3X_762
fig|727.4183.peg.24,lic3X_763
fig|1031542.14.peg.1373,lic3X_764
fig|650054.4.peg.1215,lic3X_765
fig|123834.6.peg.1631,lic3X_766
fig|28251.20.peg.1479,lic3X_767
fig|727.545.peg.1627,lic3X_768
fig|727.589.peg.1176,lic3X_769
fig|726.424.peg.1252,lic3X_770
fig|374931.10.peg.1587,lic3X_771
fig|727.3019.peg.658,lic3X_772
fig|727.4076.peg.744,lic3X_773
fig|727.1516.peg.481,lic3X_774
fig|197.26746.peg.746,lic3X_775
fig|210.7803.peg.841,lic3X_776
fig|197.6709.peg.906,lic3X_777
fig|197.19214.peg.1351,lic3X_778
fig|195.2247.peg.1773,lic3X_779
fig|727.1769.peg.1316,lic3X_780
fig|747.3018.peg.905,lic3X_781
fig|727.1488.peg.1417,lic3X_782
fig|727.1526.peg.1164,lic3X_783
fig|727.1561.peg.1575,lic3X_784
fig|488545.14.peg.575,lic3X_785
fig|218.19.peg.144,lic3X_786
fig|197.22870.peg.377,lic3X_787
fig|197.22923.peg.383,lic3X_788
fig|197.17026.peg.1657,lic3X_789
fig|214.35.peg.1346,lic3X_790
fig|28080.155.peg.551,lic3X_791
fig|197.24547.peg.1428,lic3X_792
fig|197.26754.peg.197,lic3X_793
fig|197.25144.peg.150,lic3X_794
fig|728.757.peg.1806,lic3X_795
fig|195.1630.peg.1816,lic3X_796
fig|727.4080.peg.133,lic3X_797
fig|197.25335.peg.595,lic3X_798
fig|138563.21.peg.740,lic3X_799
fig|195.560.peg.289,lic3X_800
fig|197.15161.peg.171,lic3X_801
fig|197.5188.peg.830,lic3X_802
fig|1032868.3.peg.1509,lic3X_803
fig|727.1738.peg.769,lic3X_804
fig|197.14671.peg.1564,lic3X_805
fig|210.9043.peg.535,lic3X_806
fig|175537.100.peg.60,lic3X_807
fig|747.2997.peg.2184,lic3X_808
fig|727.1745.peg.1092,lic3X_809
fig|727.1508.peg.1082,lic3X_810
fig|727.597.peg.157,lic3X_811
fig|727.1301.peg.871,lic3X_812
fig|197.4879.peg.1636,lic3X_813
fig|727.1293.peg.1134,lic3X_814
fig|195.1880.peg.1300,lic3X_815
fig|727.3676.peg.1752,lic3X_816
fig|747.2330.peg.293,lic3X_817
fig|214.46.peg.54,lic3X_818
fig|32022.598.peg.203,lic3X_819
fig|727.1665.peg.686,lic3X_820
fig|656913.3.peg.1005,lic3X_821
fig|727.1281.peg.309,lic3X_822
fig|727.1211.peg.958,lic3X_823
fig|727.1563.peg.455,lic3X_824
fig|727.1018.peg.976,lic3X_825
fig|197.4933.peg.199,lic3X_826
fig|195.4474.peg.1734,lic3X_827
fig|138563.21.peg.739,lic3X_828
fig|727.1734.peg.736,lic3X_829
fig|727.1192.peg.382,lic3X_830
fig|727.2976.peg.1143,lic3X_831
fig|195.300.peg.276,lic3X_832
fig|210.9046.peg.868,lic3X_833
fig|1655500.12.peg.988,lic3X_834
fig|214.31.peg.1292,lic3X_835
fig|197.7926.peg.964,lic3X_836
fig|727.3008.peg.143,lic3X_837
fig|197.25089.peg.1612,lic3X_838
fig|28080.159.peg.949,lic3X_839
fig|28080.168.peg.575,lic3X_840
fig|212.59.peg.661,lic3X_841
fig|197.25260.peg.1902,lic3X_842
fig|201.215.peg.1187,lic3X_843
fig|2838619.7.peg.1199,lic3X_844
fig|727.1506.peg.31,lic3X_845
fig|197.15156.peg.214,lic3X_846
fig|197.22288.peg.1393,lic3X_847
fig|56877.42.peg.1174,lic3X_848
fig|2836736.3.peg.465,lic3X_849
fig|182217.3.peg.1541,lic3X_850
fig|1903585.3.peg.1304,lic3X_851
fig|727.1551.peg.986,lic3X_852
fig|197.17935.peg.1118,lic3X_853
fig|28080.146.peg.1285,lic3X_854
fig|727.4184.peg.486,lic3X_855
fig|727.4192.peg.1171,lic3X_856
fig|1072685.4.peg.42,lic3X_857
fig|727.1539.peg.256,lic3X_858
fig|727.1292.peg.62,lic3X_859
fig|862964.3.peg.481,lic3X_860
fig|727.2900.peg.410,lic3X_861
fig|195.1094.peg.1586,lic3X_862
fig|727.1794.peg.1269,lic3X_863
fig|197.17072.peg.159,lic3X_864
fig|197.17114.peg.1286,lic3X_865
fig|727.1500.peg.560,lic3X_866
fig|32022.144.peg.1219,lic3X_867
fig|727.964.peg.212,lic3X_868
fig|727.600.peg.1007,lic3X_869
fig|727.1222.peg.1616,lic3X_870
fig|374106.4.peg.1200,lic3X_871
fig|1655500.14.peg.1087,lic3X_872
fig|727.4082.peg.132,lic3X_873
fig|197.25646.peg.162,lic3X_874
fig|727.1791.peg.904,lic3X_875
fig|197.15577.peg.178,lic3X_876
fig|210.7785.peg.842,lic3X_877
fig|488546.4.peg.1161,lic3X_878
fig|727.1364.peg.1255,lic3X_879
fig|1334187.3.peg.71,lic3X_880
fig|1903292.3.peg.1606,lic3X_881
fig|727.1478.peg.1383,lic3X_882
fig|727.1708.peg.1134,lic3X_883
fig|727.1288.peg.1326,lic3X_884
fig|212.43.peg.1158,lic3X_885
fig|195.1093.peg.474,lic3X_886
fig|725.12.peg.1221,lic3X_887
fig|214.42.peg.96,lic3X_888
fig|727.1709.peg.1208,lic3X_889
fig|28080.229.peg.594,lic3X_890
fig|2735767.7.peg.1496,lic3X_891
fig|197.22778.peg.1620,lic3X_892
fig|1173502.3.peg.952,lic3X_893
fig|727.1547.peg.339,lic3X_894
fig|727.1556.peg.493,lic3X_895
fig|727.1501.peg.1550,lic3X_896
fig|727.1793.peg.860,lic3X_897
fig|727.2901.peg.155,lic3X_898
fig|727.1514.peg.1108,lic3X_899
fig|727.1786.peg.1440,lic3X_900
fig|195.800.peg.948,lic3X_901
fig|195.582.peg.1578,lic3X_902
fig|727.1555.peg.677,lic3X_903
fig|260714.16.peg.1447,lic3X_904
fig|197.24565.peg.1799,lic3X_905
fig|201.125.peg.539,lic3X_906
fig|195.732.peg.1003,lic3X_907
fig|1813019.124.peg.1383,lic3X_908
fig|212.44.peg.1,lic3X_909
fig|175537.198.peg.1009,lic3X_910
fig|727.3011.peg.656,lic3X_911
fig|727.559.peg.578,lic3X_912
fig|727.965.peg.407,lic3X_913
fig|50960.14.peg.407,lic3X_914
fig|747.1412.peg.1242,lic3X_915
fig|197.15159.peg.231,lic3X_916
fig|727.1750.peg.1165,lic3X_917
fig|727.3377.peg.1148,lic3X_918
fig|727.4162.peg.604,lic3X_919
fig|727.571.peg.1021,lic3X_920
fig|195.489.peg.922,lic3X_921
fig|197.15063.peg.1666,lic3X_922
fig|2838619.3.peg.660,lic3X_923
fig|197.4944.peg.517,lic3X_924
fig|1388751.3.peg.1453,lic3X_925
fig|212.58.peg.671,lic3X_926
fig|218.53.peg.113,lic3X_927
fig|28080.328.peg.1276,lic3X_928
fig|197.14665.peg.51,lic3X_929
fig|210.7799.peg.554,lic3X_930
fig|1055532.3.peg.584,lic3X_931
fig|56877.31.peg.229,lic3X_932
fig|727.1669.peg.857,lic3X_933
fig|727.1662.peg.1661,lic3X_934
fig|727.1294.peg.150,lic3X_935
fig|210.8668.peg.857,lic3X_936
fig|197.24372.peg.2086,lic3X_937
fig|727.4158.peg.657,lic3X_938
fig|2735731.6.peg.1343,lic3X_939
fig|1813019.15.peg.597,lic3X_940
fig|727.1726.peg.695,lic3X_941
fig|28080.325.peg.1370,lic3X_942
fig|747.3039.peg.1254,lic3X_943
fig|727.1518.peg.1336,lic3X_944
fig|2735777.4.peg.561,lic3X_945
fig|374932.4.peg.329,lic3X_946
fig|727.972.peg.747,lic3X_947
fig|197.15139.peg.207,lic3X_948
fig|197.6696.peg.250,lic3X_949
fig|727.1542.peg.1169,lic3X_950
fig|197.22183.peg.194,lic3X_951
fig|727.2296.peg.1811,lic3X_952
fig|197.20858.peg.1133,lic3X_953
fig|28080.314.peg.469,lic3X_954
fig|217.6.peg.718,lic3X_955
fig|727.1641.peg.54,lic3X_956
fig|727.3052.peg.142,lic3X_957
fig|197.24118.peg.194,lic3X_958
fig|260714.10.peg.816,lic3X_959
fig|2505968.3.peg.1077,lic3X_960
fig|374106.3.peg.425,lic3X_961
fig|212.46.peg.381,lic3X_962
fig|727.1731.peg.139,lic3X_963
fig|1903580.3.peg.433,lic3X_964
fig|1813019.19.peg.663,lic3X_965
fig|1813019.42.peg.661,lic3X_966
fig|1813595.3.peg.1272,lic3X_967
fig|727.2297.peg.1564,lic3X_968
fig|727.1782.peg.400,lic3X_969
fig|727.1715.peg.1251,lic3X_970
fig|56877.28.peg.1461,lic3X_971
fig|2800584.4.peg.1457,lic3X_972
fig|727.2171.peg.771,lic3X_973
fig|201.132.peg.1409,lic3X_974
fig|1071947.4.peg.134,lic3X_975
fig|197.11679.peg.166,lic3X_976
fig|197.24547.peg.1772,lic3X_977
fig|32022.219.peg.1445,lic3X_978
fig|123822.6.peg.221,lic3X_979
fig|197.6671.peg.1583,lic3X_980
fig|1247729.4.peg.277,lic3X_981
fig|1813019.40.peg.613,lic3X_982
fig|197575.11.peg.653,lic3X_983
fig|197.24931.peg.164,lic3X_984
fig|727.1264.peg.756,lic3X_985
fig|197.21296.peg.640,lic3X_986
fig|727.1720.peg.658,lic3X_987
fig|218.47.peg.745,lic3X_988
fig|727.4185.peg.548,lic3X_989
fig|727.4191.peg.1116,lic3X_990
fig|197.25457.peg.534,lic3X_991
fig|197.15043.peg.487,lic3X_992
fig|32022.900.peg.328,lic3X_993
fig|1072685.5.peg.551,lic3X_994
fig|727.1604.peg.543,lic3X_995
fig|2735758.4.peg.1254,lic3X_996
fig|727.1527.peg.1573,lic3X_997
fig|727.1455.peg.819,lic3X_998
fig|201.175.peg.972,lic3X_999
fig|488545.12.peg.391,lic3X_1000
fig|1367491.3.peg.674,lic3X_1001
fig|212.41.peg.579,lic3X_1002
fig|28080.323.peg.449,lic3X_1003
fig|28080.94.peg.1633,lic3X_1004
fig|727.1217.peg.1234,lic3X_1005
fig|727.3064.peg.263,lic3X_1006
fig|212.57.peg.1458,lic3X_1007
fig|197.4859.peg.194,lic3X_1008
fig|197.20549.peg.675,lic3X_1009
fig|747.1019.peg.909,lic3X_1010
fig|197.5138.peg.167,lic3X_1011
fig|727.1553.peg.122,lic3X_1012
fig|727.582.peg.1775,lic3X_1013
fig|727.615.peg.1228,lic3X_1014
fig|727.1213.peg.1589,lic3X_1015
fig|727.1584.peg.1531,lic3X_1016
fig|197.19217.peg.1687,lic3X_1017
fig|1163741.3.peg.866,lic3X_1018
fig|727.1765.peg.1165,lic3X_1019
fig|28080.134.peg.19,lic3X_1020
fig|201.137.peg.312,lic3X_1021
fig|2976332.3.peg.786,lic3X_1022
fig|197.22116.peg.261,lic3X_1023
fig|197.25128.peg.1229,lic3X_1024
fig|727.1305.peg.1585,lic3X_1025
fig|37372.27.peg.427,lic3X_1026
fig|727.1678.peg.1097,lic3X_1027
fig|1813019.41.peg.589,lic3X_1028
fig|727.1433.peg.215,lic3X_1029
fig|727.1659.peg.151,lic3X_1030
fig|727.1703.peg.1813,lic3X_1031
fig|727.1654.peg.1349,lic3X_1032
fig|1002805.5.peg.2105,lic3X_1033
fig|361872.14.peg.717,lic3X_1034
fig|1813019.123.peg.166,lic3X_1035
fig|1733.9675.peg.4531,lic3X_1036
fig|727.1242.peg.312,lic3X_1037
fig|727.2994.peg.978,lic3X_1038
fig|747.1198.peg.1022,lic3X_1039
fig|727.1747.peg.1285,lic3X_1040
fig|727.1474.peg.921,lic3X_1041
fig|691336.3.peg.1841,lic3X_1042
fig|727.546.peg.1398,lic3X_1043
fig|123822.7.peg.2058,lic3X_1044
fig|727.587.peg.690,lic3X_1045
fig|1440063.3.peg.1154,lic3X_1046
fig|727.1771.peg.1123,lic3X_1047
fig|1655500.17.peg.1087,lic3X_1048
fig|28080.101.peg.811,lic3X_1049
fig|1660078.3.peg.1841,lic3X_1050
fig|195.3935.peg.744,lic3X_1051
fig|197.24545.peg.1349,lic3X_1052
fig|197.26786.peg.366,lic3X_1053
fig|197.20760.peg.1425,lic3X_1054
fig|727.601.peg.821,lic3X_1055
fig|727.1326.peg.1155,lic3X_1056
fig|195.853.peg.1355,lic3X_1057
fig|214.48.peg.1541,lic3X_1058
fig|197.15186.peg.636,lic3X_1059
fig|197.17027.peg.1184,lic3X_1060
fig|727.2293.peg.150,lic3X_1061
fig|727.1784.peg.674,lic3X_1062
fig|727.1190.peg.947,lic3X_1063
fig|214.32.peg.467,lic3X_1064
fig|56877.30.peg.1318,lic3X_1065
fig|28080.319.peg.1371,lic3X_1066
fig|197.24617.peg.128,lic3X_1067
fig|727.4083.peg.740,lic3X_1068
fig|727.4080.peg.721,lic3X_1069
fig|747.2411.peg.592,lic3X_1070
fig|2905876.6.peg.678,lic3X_1071
fig|197.25340.peg.661,lic3X_1072
fig|197.25258.peg.1862,lic3X_1073
fig|28080.158.peg.234,lic3X_1074
fig|1071947.7.peg.482,lic3X_1075
fig|727.1319.peg.864,lic3X_1076
fig|727.1786.peg.373,lic3X_1077
fig|1813019.14.peg.578,lic3X_1078
fig|727.542.peg.1665,lic3X_1079
fig|1813019.17.peg.772,lic3X_1080
fig|197.25584.peg.444,lic3X_1081
fig|727.1541.peg.297,lic3X_1082
fig|123822.3.peg.1925,lic3X_1083
fig|862964.20.peg.1184,lic3X_1084
fig|197.26750.peg.572,lic3X_1085
fig|727.3678.peg.741,lic3X_1086
fig|727.1677.peg.875,lic3X_1087
fig|521005.3.peg.686,lic3X_1088
fig|727.604.peg.839,lic3X_1089
fig|727.2976.peg.1688,lic3X_1090
fig|304289.3.peg.452,lic3X_1091
fig|210.9046.peg.869,lic3X_1092
fig|218.19.peg.143,lic3X_1093
fig|197.25760.peg.1130,lic3X_1094
fig|197.25296.peg.173,lic3X_1095
fig|197.25107.peg.1540,lic3X_1096
fig|727.303.peg.1873,lic3X_1097
fig|727.534.peg.1337,lic3X_1098
fig|197.17113.peg.1419,lic3X_1099
fig|222136.3.peg.1020,lic3X_1100
fig|197.20908.peg.1933,lic3X_1101
fig|197.17335.peg.126,lic3X_1102
fig|197.25518.peg.1482,lic3X_1103
fig|32022.620.peg.697,lic3X_1104
fig|727.1519.peg.23,lic3X_1105
fig|197.22093.peg.885,lic3X_1106
fig|195.693.peg.1473,lic3X_1107
fig|2004998.3.peg.431,lic3X_1108
fig|727.1568.peg.747,lic3X_1109
fig|727.1658.peg.1187,lic3X_1110
fig|197.6687.peg.675,lic3X_1111
fig|197.19219.peg.1727,lic3X_1112
fig|197.14644.peg.1707,lic3X_1113
fig|727.1760.peg.1242,lic3X_1114
fig|214.43.peg.1080,lic3X_1115
fig|195.785.peg.1028,lic3X_1116
fig|562.103978.peg.4784,lic3X_1117
fig|260714.23.peg.544,lic3X_1118
fig|218.49.peg.826,lic3X_1119
fig|727.3369.peg.1396,lic3X_1120
fig|182217.3.peg.1542,lic3X_1121
fig|747.733.peg.81,lic3X_1122
fig|1813019.34.peg.584,lic3X_1123
fig|727.3006.peg.123,lic3X_1124
fig|197.17064.peg.1318,lic3X_1125
fig|727.1259.peg.65,lic3X_1126
fig|1548018.9.peg.326,lic3X_1127
fig|727.1051.peg.411,lic3X_1128
fig|727.1056.peg.363,lic3X_1129
fig|727.1482.peg.299,lic3X_1130
fig|727.1520.peg.1516,lic3X_1131
fig|28080.199.peg.1428,lic3X_1132
fig|212.40.peg.1221,lic3X_1133
fig|727.1587.peg.1106,lic3X_1134
fig|197.21027.peg.256,lic3X_1135
fig|727.545.peg.1870,lic3X_1136
fig|727.568.peg.229,lic3X_1137
fig|123822.8.peg.768,lic3X_1138
fig|1055529.4.peg.826,lic3X_1139
fig|374930.9.peg.247,lic3X_1140
fig|214.52.peg.884,lic3X_1141
fig|727.1509.peg.1406,lic3X_1142
fig|197.23027.peg.179,lic3X_1143
fig|197.23027.peg.1716,lic3X_1144
fig|28080.318.peg.1121,lic3X_1145
fig|201.134.peg.710,lic3X_1146
fig|727.1432.peg.1144,lic3X_1147
fig|727.1650.peg.623,lic3X_1148
fig|197.5177.peg.729,lic3X_1149
fig|2498121.3.peg.328,lic3X_1150
fig|727.599.peg.1084,lic3X_1151
fig|727.2173.peg.1715,lic3X_1152
fig|727.3405.peg.576,lic3X_1153
fig|2004998.3.peg.1006,lic3X_1154
fig|32022.588.peg.317,lic3X_1155
fig|727.1586.peg.151,lic3X_1156
fig|32022.220.peg.1176,lic3X_1157
fig|727.1576.peg.301,lic3X_1158
fig|197.16691.peg.1375,lic3X_1159
fig|727.1187.peg.1106,lic3X_1160
fig|794851.3.peg.511,lic3X_1161
fig|747.472.peg.297,lic3X_1162
fig|727.1652.peg.1417,lic3X_1163
fig|727.1225.peg.983,lic3X_1164
fig|727.1050.peg.1697,lic3X_1165
fig|2962633.3.peg.435,lic3X_1166
fig|2691918.16.peg.749,lic3X_1167
fig|727.1551.peg.522,lic3X_1168
fig|1055528.4.peg.826,lic3X_1169
fig|727.1824.peg.353,lic3X_1170
fig|727.1352.peg.1074,lic3X_1171
fig|727.1053.peg.903,lic3X_1172
fig|195.699.peg.16,lic3X_1173
fig|56877.26.peg.26,lic3X_1174
fig|727.3008.peg.664,lic3X_1175
fig|727.1785.peg.1162,lic3X_1176
fig|727.2170.peg.1147,lic3X_1177
fig|727.533.peg.626,lic3X_1178
fig|727.1558.peg.275,lic3X_1179
fig|727.3672.peg.1585,lic3X_1180
fig|37372.44.peg.1248,lic3X_1181
fig|195.751.peg.1101,lic3X_1182
fig|214.39.peg.76,lic3X_1183
fig|747.2370.peg.1547,lic3X_1184
fig|28080.172.peg.708,lic3X_1185
fig|1163745.3.peg.356,lic3X_1186
fig|727.2294.peg.1204,lic3X_1187
fig|197.13332.peg.1323,lic3X_1188
fig|727.1754.peg.872,lic3X_1189
fig|197.7945.peg.3,lic3X_1190
fig|727.1801.peg.1487,lic3X_1191
fig|727.1585.peg.369,lic3X_1192
fig|725.21.peg.1883,lic3X_1193
fig|727.564.peg.1302,lic3X_1194
fig|2212472.11.peg.1003,lic3X_1195
fig|747.738.peg.722,lic3X_1196
fig|727.1436.peg.1534,lic3X_1197
fig|138563.20.peg.445,lic3X_1198
fig|197.15182.peg.262,lic3X_1199
fig|197.19221.peg.1765,lic3X_1200
fig|32022.892.peg.4559,lic3X_1201
fig|197.14784.peg.1853,lic3X_1202
fig|727.963.peg.1094,lic3X_1203
fig|1655500.16.peg.984,lic3X_1204
fig|727.1728.peg.665,lic3X_1205
fig|727.529.peg.653,lic3X_1206
fig|727.1748.peg.1220,lic3X_1207
fig|727.1695.peg.811,lic3X_1208
fig|1813019.3.peg.622,lic3X_1209
fig|727.1052.peg.1801,lic3X_1210
fig|1813019.8.peg.625,lic3X_1211
fig|727.1549.peg.1634,lic3X_1212
fig|195.2445.peg.941,lic3X_1213
fig|197.16099.peg.375,lic3X_1214
fig|727.991.peg.1418,lic3X_1215
fig|1323650.3.peg.1401,lic3X_1216
fig|197.20898.peg.1361,lic3X_1217
fig|727.3677.peg.1087,lic3X_1218
fig|197.15086.peg.464,lic3X_1219
fig|727.1764.peg.920,lic3X_1220
fig|212.59.peg.660,lic3X_1221
fig|727.1255.peg.1342,lic3X_1222
fig|753.7.peg.610,lic3X_1223
fig|727.1661.peg.780,lic3X_1224
fig|197.16995.peg.1251,lic3X_1225
fig|727.2184.peg.602,lic3X_1226
fig|195.481.peg.1155,lic3X_1227
fig|214.50.peg.1610,lic3X_1228
fig|727.1597.peg.1328,lic3X_1229
fig|1655500.10.peg.1231,lic3X_1230
fig|214.45.peg.1454,lic3X_1231
fig|2735747.3.peg.1609,lic3X_1232
fig|197.24115.peg.1267,lic3X_1233
fig|212.57.peg.1459,lic3X_1234
fig|727.1772.peg.1259,lic3X_1235
fig|197.5198.peg.120,lic3X_1236
fig|765964.3.peg.902,lic3X_1237
fig|1365655.3.peg.605,lic3X_1238
fig|727.560.peg.1263,lic3X_1239
fig|727.1591.peg.461,lic3X_1240
fig|727.1417.peg.1171,lic3X_1241
fig|1002805.5.peg.2104,lic3X_1242
fig|727.1602.peg.681,lic3X_1243
fig|727.1262.peg.784,lic3X_1244
fig|197.19221.peg.1729,lic3X_1245
fig|28080.125.peg.928,lic3X_1246
fig|726.151.peg.919,lic3X_1247
fig|195.4914.peg.372,lic3X_1248
fig|197.25091.peg.1118,lic3X_1249
fig|727.4081.peg.691,lic3X_1250
fig|197.27514.peg.1696,lic3X_1251
fig|727.1054.peg.386,lic3X_1252
fig|727.1491.peg.1438,lic3X_1253
fig|210.7806.peg.544,lic3X_1254
fig|374927.4.peg.999,lic3X_1255
fig|727.972.peg.1284,lic3X_1256
fig|727.1246.peg.605,lic3X_1257
fig|28080.150.peg.451,lic3X_1258
fig|1031542.9.peg.475,lic3X_1259
fig|1055529.4.peg.825,lic3X_1260
fig|727.3003.peg.124,lic3X_1261
fig|727.1771.peg.144,lic3X_1262
fig|37372.46.peg.1167,lic3X_1263
fig|1548018.6.peg.1261,lic3X_1264
fig|195.5123.peg.368,lic3X_1265
fig|197.25715.peg.1969,lic3X_1266
fig|195.30561.peg.1207,lic3X_1267
fig|201.79.peg.971,lic3X_1268
fig|727.1315.peg.1588,lic3X_1269
fig|727.1802.peg.1533,lic3X_1270
fig|197.22323.peg.460,lic3X_1271
fig|28080.313.peg.647,lic3X_1272
fig|210.5368.peg.1597,lic3X_1273
fig|195.2424.peg.676,lic3X_1274
fig|374933.4.peg.664,lic3X_1275
fig|727.1736.peg.385,lic3X_1276
fig|727.1452.peg.1721,lic3X_1277
fig|56877.27.peg.1417,lic3X_1278
fig|214.43.peg.157,lic3X_1279
fig|727.2177.peg.178,lic3X_1280
fig|727.1346.peg.393,lic3X_1281
fig|37372.45.peg.1206,lic3X_1282
fig|175537.67.peg.1292,lic3X_1283
fig|727.4077.peg.176,lic3X_1284
fig|727.1418.peg.486,lic3X_1285
fig|212.56.peg.1128,lic3X_1286
fig|197.27524.peg.38,lic3X_1287
fig|197.21766.peg.210,lic3X_1288
fig|197.14870.peg.961,lic3X_1289
fig|727.4041.peg.992,lic3X_1290
fig|197.19220.peg.1281,lic3X_1291
fig|195.477.peg.1372,lic3X_1292
fig|197.17110.peg.1352,lic3X_1293
fig|727.1773.peg.709,lic3X_1294
fig|197.15037.peg.1514,lic3X_1295
fig|197.27421.peg.296,lic3X_1296
fig|2735776.3.peg.735,lic3X_1297
fig|195.1501.peg.1916,lic3X_1298
fig|195.1500.peg.2448,lic3X_1299
fig|197.22874.peg.1341,lic3X_1300
fig|195.1503.peg.2230,lic3X_1301
fig|449520.26.peg.1627,lic3X_1302
fig|727.3051.peg.124,lic3X_1303
fig|28080.135.peg.1030,lic3X_1304
fig|197.22955.peg.1627,lic3X_1305
fig|28080.217.peg.865,lic3X_1306
fig|727.4043.peg.1627,lic3X_1307
fig|195.4180.peg.1720,lic3X_1308
fig|727.1681.peg.950,lic3X_1309
fig|197.19219.peg.1754,lic3X_1310
fig|727.1530.peg.662,lic3X_1311
fig|28080.96.peg.937,lic3X_1312
fig|2735759.5.peg.832,lic3X_1313
fig|197.14663.peg.142,lic3X_1314
fig|727.1279.peg.649,lic3X_1315
fig|521004.3.peg.716,lic3X_1316
fig|727.3035.peg.440,lic3X_1317
fig|477.12.peg.2126,lic3X_1318
fig|214.43.peg.156,lic3X_1319
fig|28080.154.peg.1192,lic3X_1320
fig|28080.164.peg.1346,lic3X_1321
fig|727.565.peg.883,lic3X_1322
CCF72466.1,lic3X_1323
fig|727.3349.peg.1336,lic3X_1324
fig|197.25577.peg.194,lic3X_1325
fig|197.15208.peg.658,lic3X_1326
fig|197.20551.peg.652,lic3X_1327
fig|1813019.127.peg.1361,lic3X_1328
fig|747.2351.peg.1794,lic3X_1329
fig|2974565.12.peg.472,lic3X_1330
fig|195.5381.peg.201,lic3X_1331
fig|197.24857.peg.1010,lic3X_1332
fig|195.5102.peg.308,lic3X_1333
fig|197.27453.peg.282,lic3X_1334
fig|727.1251.peg.118,lic3X_1335
fig|727.1435.peg.1286,lic3X_1336
fig|195.1809.peg.179,lic3X_1337
fig|197.7889.peg.176,lic3X_1338
fig|32022.630.peg.711,lic3X_1339
fig|197.14817.peg.1729,lic3X_1340
fig|195.2244.peg.176,lic3X_1341
fig|197.15753.peg.1358,lic3X_1342
fig|727.1790.peg.1084,lic3X_1343
fig|727.1223.peg.78,lic3X_1344
fig|727.1740.peg.1435,lic3X_1345
fig|197.6654.peg.586,lic3X_1346
fig|197.16690.peg.165,lic3X_1347
fig|197.20909.peg.960,lic3X_1348
fig|449520.10.peg.1288,lic3X_1349
fig|195.3237.peg.1033,lic3X_1350
fig|195.3236.peg.1096,lic3X_1351
fig|727.1333.peg.1408,lic3X_1352
